filepath,filetype,sample_rate,duration_sec,instrument_label
input\full\Tongatong (Sadanga Fieldwork)_audios\Tongatong (Sadanga Fieldwork)_audios\SDNG_SNDG_Tongatong_N9_P1_S1.mp3,.mp3,44100,0.7053061224489796,Tongatong (Sadanga Fieldwork)
input\full\Tongatong (Sadanga Fieldwork)_audios\Tongatong (Sadanga Fieldwork)_audios\SDNG_SNDG_Tongatong_N9_P1_S2.mp3,.mp3,44100,0.626938775510204,Tongatong (Sadanga Fieldwork)
input\full\Tongatong (Sadanga Fieldwork)_audios\Tongatong (Sadanga Fieldwork)_audios\SDNG_SNDG_Tongatong_N9_P1_S3.mp3,.mp3,44100,0.6008163265306122,Tongatong (Sadanga Fieldwork)
input\full\Tongatong (Sadanga Fieldwork)_audios\Tongatong (Sadanga Fieldwork)_audios\SDNG_SNDG_Tongatong_N9_P2_S1.mp3,.mp3,44100,1.1493877551020408,Tongatong (Sadanga Fieldwork)
input\full\Tongatong (Sadanga Fieldwork)_audios\Tongatong (Sadanga Fieldwork)_audios\SDNG_SNDG_Tongatong_N9_P2_S2.mp3,.mp3,44100,1.123265306122449,Tongatong (Sadanga Fieldwork)
input\full\Tongatong (Sadanga Fieldwork)_audios\Tongatong (Sadanga Fieldwork)_audios\SDNG_SNDG_Tongatong_N9_P2_S3.mp3,.mp3,44100,1.2277551020408164,Tongatong (Sadanga Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong Patanggu Garding Pagenggeng_ENSEMBLE04.mp3,.mp3,44100,40.777142857142856,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N1_S1.mp3,.mp3,44100,0.626938775510204,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N1_S2.mp3,.mp3,44100,0.6530612244897959,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N1_S3.mp3,.mp3,44100,0.626938775510204,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N1_S4.mp3,.mp3,44100,0.5485714285714286,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N2_S1.mp3,.mp3,44100,0.7314285714285714,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N2_S3.mp3,.mp3,44100,0.7836734693877551,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N2_S5.mp3,.mp3,44100,0.4440816326530612,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N3_S1.mp3,.mp3,44100,0.39183673469387753,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N3_S4.mp3,.mp3,44100,0.5485714285714286,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N3_S5.mp3,.mp3,44100,0.5485714285714286,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N4_S2.mp3,.mp3,44100,0.4440816326530612,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N4_S3.mp3,.mp3,44100,0.4440816326530612,Tongatong (Calanasan Fieldwork)
input\full\Tongatong (Calanasan Fieldwork)_audios\Tongatong (Calanasan Fieldwork)_audios\APY_ISG_Tongatong_N4_S5.mp3,.mp3,44100,0.4179591836734694,Tongatong (Calanasan Fieldwork)
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N1-F4_S1.mp3,.mp3,44100,5.250612244897959,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N10-D#5D#6_S1.mp3,.mp3,44100,3.239183673469388,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N2-G#4_S1.mp3,.mp3,44100,3.866122448979592,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N3-B4_S1.mp3,.mp3,44100,3.317551020408163,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N4-C5_S1.mp3,.mp3,44100,4.022857142857143,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N5-D#5_S1.mp3,.mp3,44100,3.526530612244898,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N6-G5_S1.mp3,.mp3,44100,2.690612244897959,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N7-A4A5_S1.mp3,.mp3,44100,3.1085714285714285,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N8-B4B5_S1.mp3,.mp3,44100,2.3248979591836734,Tongali
input\full\Tongali_audios\Tongali_audios\If_Tongale_496_P1_N9-C#5C#6_S1.mp3,.mp3,44100,2.2987755102040817,Tongali
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N1-F4_S1.mp3,.mp3,44100,5.250612244897959,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N10-D#5D#6_S1.mp3,.mp3,44100,3.239183673469388,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N2-G#4_S1.mp3,.mp3,44100,3.866122448979592,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N3-B4_S1.mp3,.mp3,44100,3.317551020408163,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N4-C5_S1.mp3,.mp3,44100,4.022857142857143,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N5-D#5_S1.mp3,.mp3,44100,3.526530612244898,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N6-G5_S1.mp3,.mp3,44100,2.690612244897959,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N7-A4A5_S1.mp3,.mp3,44100,3.1085714285714285,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N8-B4B5_S1.mp3,.mp3,44100,2.3248979591836734,Tongale
input\full\Tongale_audios\Tongale_audios\If_Tongale_496_P1_N9-C#5C#6_S1.mp3,.mp3,44100,2.2987755102040817,Tongale
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N1-C5_S1.mp3,.mp3,44100,1.7763265306122449,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N1-C5_S2.mp3,.mp3,44100,1.6718367346938776,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N2-D#5_S1.mp3,.mp3,44100,1.593469387755102,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N2-D#5_S2.mp3,.mp3,44100,1.6457142857142857,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N3-F5_S1.mp3,.mp3,44100,1.7240816326530612,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N3-F5_S2.mp3,.mp3,44100,1.8024489795918368,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N4-G5_S2.mp3,.mp3,44100,1.3844897959183673,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N5-A5_S2.mp3,.mp3,44100,1.436734693877551,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N6-B5_S1.mp3,.mp3,44100,1.5151020408163265,Tipanu
input\full\Tipanu_audios\Tipanu_audios\Tgb_Tipanu_64-lower_P1_N7-D6_S2.mp3,.mp3,44100,0.8359183673469388,Tipanu
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P1_S1.mp3,.mp3,44100,1.0971428571428572,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P1_S2.mp3,.mp3,44100,1.1493877551020408,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P1_S3.mp3,.mp3,44100,1.253877551020408,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P1_S4.mp3,.mp3,44100,1.0187755102040816,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P1_S5.mp3,.mp3,44100,1.253877551020408,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P1_S6.mp3,.mp3,44100,1.3061224489795917,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S1.mp3,.mp3,44100,2.3510204081632655,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S2.mp3,.mp3,44100,1.906938775510204,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S3.mp3,.mp3,44100,2.220408163265306,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S4.mp3,.mp3,44100,2.1681632653061222,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S5.mp3,.mp3,44100,2.115918367346939,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S6.mp3,.mp3,44100,2.0375510204081633,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S7.mp3,.mp3,44100,1.8546938775510204,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_N0_P2_S8.mp3,.mp3,44100,2.1942857142857144,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_PIECE1.mp3,.mp3,44100,34.2465306122449,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_PIECE2.mp3,.mp3,44100,30.85061224489796,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_PIECE3_Tinagbabai.mp3,.mp3,44100,18.52081632653061,Tikumbo
input\full\Tikumbo_audios\Tikumbo_audios\RXS_PNY_Tikumbo_PIECE4.mp3,.mp3,44100,15.177142857142858,Tikumbo
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S1.mp3,.mp3,44100,1.1755102040816328,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S10.mp3,.mp3,44100,1.0971428571428572,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S2.mp3,.mp3,44100,1.0971428571428572,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S3.mp3,.mp3,44100,1.1493877551020408,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S4.mp3,.mp3,44100,1.0710204081632653,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S5.mp3,.mp3,44100,1.0448979591836736,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S6.mp3,.mp3,44100,1.0971428571428572,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S7.mp3,.mp3,44100,1.0448979591836736,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S8.mp3,.mp3,44100,1.0971428571428572,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P1_S9.mp3,.mp3,44100,1.1493877551020408,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S1.mp3,.mp3,44100,0.9404081632653061,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S2.mp3,.mp3,44100,0.966530612244898,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S3.mp3,.mp3,44100,0.9404081632653061,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S4.mp3,.mp3,44100,0.8881632653061224,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S5.mp3,.mp3,44100,0.8620408163265306,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S6.mp3,.mp3,44100,0.8620408163265306,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S7.mp3,.mp3,44100,0.9142857142857143,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_N0_P2_S8.mp3,.mp3,44100,0.8620408163265306,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_PIECE1_FlayunawaAndUmlok.mp3,.mp3,44100,77.1395918367347,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_PIECE2_Desunto.mp3,.mp3,44100,61.17877551020408,Tanangong
input\full\Tanangong_audios\Tanangong_audios\ILGN_BLN_Tanagong_PIECE3_Flayunawa.mp3,.mp3,44100,38.4,Tanangong
input\full\Tambuli_audios\Tambuli_audios\nan_Tambuli_396_P1_N0-G4_S1.mp3,.mp3,44100,2.899591836734694,Tambuli
input\full\Tambuli_audios\Tambuli_audios\nan_Tambuli_396_P1_N0-G4_S2.mp3,.mp3,44100,2.7951020408163267,Tambuli
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P1_S1.mp3,.mp3,44100,0.7575510204081632,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P1_S2.mp3,.mp3,44100,0.7575510204081632,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P1_S3.mp3,.mp3,44100,0.6530612244897959,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P1_S4.mp3,.mp3,44100,0.6008163265306122,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P1_S5.mp3,.mp3,44100,0.6008163265306122,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P1_S6.mp3,.mp3,44100,0.6008163265306122,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P2_S1.mp3,.mp3,44100,0.626938775510204,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P2_S2.mp3,.mp3,44100,0.6008163265306122,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P2_S3.mp3,.mp3,44100,0.5746938775510204,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P2_S4.mp3,.mp3,44100,0.5485714285714286,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P2_S5.mp3,.mp3,44100,0.626938775510204,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P2_S6.mp3,.mp3,44100,0.6530612244897959,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P3_S1.mp3,.mp3,44100,0.6530612244897959,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P3_S2.mp3,.mp3,44100,0.7314285714285714,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P3_S3.mp3,.mp3,44100,0.7314285714285714,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P3_S4.mp3,.mp3,44100,0.6791836734693878,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P3_S5.mp3,.mp3,44100,0.6530612244897959,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P4_S1.mp3,.mp3,44100,0.809795918367347,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P4_S2.mp3,.mp3,44100,0.7575510204081632,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P4_S3.mp3,.mp3,44100,0.7053061224489796,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P4_S4.mp3,.mp3,44100,0.7053061224489796,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P4_S5.mp3,.mp3,44100,0.6791836734693878,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_N0_P4_S6.mp3,.mp3,44100,0.7053061224489796,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_PIECE1_BoaBoa.mp3,.mp3,44100,19.121632653061223,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_PIECE2_TigAni.mp3,.mp3,44100,14.445714285714285,Tambor
input\full\Tambor_audios\Tambor_audios\ILGN_MNB_Tambor_PIECE3_Saot.mp3,.mp3,44100,12.852244897959183,Tambor
input\full\Tambol_audios\Tambol_audios\RXS_PNY_ENSEMBLE1_Tiriba.mp3,.mp3,44100,37.85142857142857,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_ENSEMBLE2_Tinigbabayi.mp3,.mp3,44100,49.08408163265306,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_ENSEMBLE3_DiAmor.mp3,.mp3,44100,53.57714285714286,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P1_S1.mp3,.mp3,44100,1.253877551020408,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P1_S2.mp3,.mp3,44100,1.3583673469387756,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P1_S3.mp3,.mp3,44100,1.0187755102040816,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P1_S4.mp3,.mp3,44100,1.3061224489795917,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P1_S5.mp3,.mp3,44100,1.3322448979591837,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P2_S1.mp3,.mp3,44100,1.2016326530612245,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P2_S2.mp3,.mp3,44100,1.1755102040816328,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P2_S3.mp3,.mp3,44100,1.0971428571428572,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P2_S4.mp3,.mp3,44100,0.8620408163265306,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P2_S5.mp3,.mp3,44100,1.123265306122449,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_N0_P2_S6.mp3,.mp3,44100,1.0710204081632653,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE10_Barakunya.mp3,.mp3,44100,11.572244897959184,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE1_Uterbitan.mp3,.mp3,44100,15.490612244897958,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE2_Dalugna.mp3,.mp3,44100,7.836734693877551,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE3_TaldaOrTarda.mp3,.mp3,44100,18.33795918367347,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE4_Tiriba.mp3,.mp3,44100,18.65142857142857,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE5_Palpal.mp3,.mp3,44100,10.37061224489796,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE6_Huribal.mp3,.mp3,44100,15.281632653061225,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE7.mp3,.mp3,44100,8.777142857142858,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE8_Tinigbabayi.mp3,.mp3,44100,14.915918367346938,Tambol
input\full\Tambol_audios\Tambol_audios\RXS_PNY_Tambol_PIECE9_Mugtuk.mp3,.mp3,44100,10.65795918367347,Tambol
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N1_P1_S1.mp3,.mp3,44100,0.8359183673469388,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N1_P1_S2.mp3,.mp3,44100,0.7836734693877551,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N1_P1_S3.mp3,.mp3,44100,0.809795918367347,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N1_P1_S4.mp3,.mp3,44100,0.9404081632653061,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N1_P1_S5.mp3,.mp3,44100,0.7836734693877551,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N1_P1_S6.mp3,.mp3,44100,0.8620408163265306,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N2_P1_S1.mp3,.mp3,44100,0.8359183673469388,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N2_P1_S2.mp3,.mp3,44100,0.8359183673469388,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N2_P1_S3.mp3,.mp3,44100,0.9404081632653061,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N2_P1_S4.mp3,.mp3,44100,0.8359183673469388,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N2_P1_S5.mp3,.mp3,44100,0.8881632653061224,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N2_P1_S6.mp3,.mp3,44100,0.9142857142857143,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N3_P1_S1.mp3,.mp3,44100,0.8620408163265306,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N3_P1_S2.mp3,.mp3,44100,0.7053061224489796,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N3_P1_S3.mp3,.mp3,44100,0.7314285714285714,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N3_P1_S4.mp3,.mp3,44100,0.626938775510204,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N3_P1_S5.mp3,.mp3,44100,0.7836734693877551,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N3_P1_S6.mp3,.mp3,44100,0.7575510204081632,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N3_P1_S7.mp3,.mp3,44100,0.8359183673469388,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N4_P1_S1.mp3,.mp3,44100,0.8881632653061224,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N4_P1_S2.mp3,.mp3,44100,0.8881632653061224,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N4_P1_S3.mp3,.mp3,44100,0.9926530612244898,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N4_P1_S4.mp3,.mp3,44100,0.8620408163265306,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N4_P1_S5.mp3,.mp3,44100,0.8359183673469388,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N5_P1_S1.mp3,.mp3,44100,0.7314285714285714,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N5_P1_S2.mp3,.mp3,44100,0.7575510204081632,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N5_P1_S3.mp3,.mp3,44100,0.6791836734693878,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N5_P1_S4.mp3,.mp3,44100,0.6791836734693878,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N5_P1_S5.mp3,.mp3,44100,0.6530612244897959,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_N5_P1_S6.mp3,.mp3,44100,0.6530612244897959,Tambi
input\full\Tambi_audios\Tambi_audios\SDNG_SNDG_Tambi_SAMPLEPIECE01.mp3,.mp3,44100,75.96408163265306,Tambi
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S1.mp3,.mp3,44100,1.5151020408163265,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S10.mp3,.mp3,44100,1.7763265306122449,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S2.mp3,.mp3,44100,1.5673469387755101,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S3.mp3,.mp3,44100,1.3583673469387756,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S4.mp3,.mp3,44100,1.6979591836734693,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S5.mp3,.mp3,44100,1.28,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S6.mp3,.mp3,44100,1.5673469387755101,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S7.mp3,.mp3,44100,1.3061224489795917,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S8.mp3,.mp3,44100,1.6457142857142857,Tagutok
input\full\Tagutok_audios\Tagutok_audios\Mr_Tagutok_721_P1_N0_S9.mp3,.mp3,44100,1.5673469387755101,Tagutok
input\full\Tacombo_audios\Tacombo_audios\ILGN_MNB_Tacombo_N0_P1_S1.mp3,.mp3,44100,0.47020408163265304,Tacombo
input\full\Tacombo_audios\Tacombo_audios\ILGN_MNB_Tacombo_N0_P1_S2.mp3,.mp3,44100,0.5485714285714286,Tacombo
input\full\Tacombo_audios\Tacombo_audios\ILGN_MNB_Tacombo_N0_P1_S3.mp3,.mp3,44100,0.5224489795918368,Tacombo
input\full\Tacombo_audios\Tacombo_audios\ILGN_MNB_Tacombo_N0_P1_S4.mp3,.mp3,44100,0.5485714285714286,Tacombo
