filepath,instrument_label,context_label,is_augmented,original_file,sample_rate,meta_sample_rate,duration_sec,meta_duration,rms_energy,zcr,spectral_centroid,spectral_bandwidth,rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N4-F#4_S2.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N4-F#4_S2.mp3,44100,44100,1.123265306122449,1.123265306122449,0.04096059,0.030746617268041235,896.0415210695343,847.5496915660998,1639.4093307023195,0.013431312,-617.58765,117.04879,53.18311,11.259572,-6.5093894,-19.919636,-28.397854,-23.55393,-15.252996,-17.160309,-25.07295,-27.818203,-24.1391
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N5-G4_S1.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N5-G4_S1.mp3,44100,44100,1.3322448979591837,1.3322448979591837,0.05528299,0.02479194972826087,640.6183462592988,587.8976202701089,1041.8325407608695,0.0013312319,-588.60864,118.58158,42.98554,-0.28857997,-6.4686046,-10.1846695,-21.835825,-30.06147,-32.970005,-33.556675,-28.424591,-20.30638,-19.598217
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N5-G4_S2.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N5-G4_S2.mp3,44100,44100,1.253877551020408,1.253877551020408,0.04895231,0.04257454128440367,1272.945361317791,1152.7098663670984,2497.061353211009,0.020101609,-601.92365,105.01816,37.79521,-0.96964467,-7.155793,-10.111551,-19.168442,-26.813095,-30.547913,-29.552597,-22.963808,-17.364807,-18.614395
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N6-A#4_S1.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N6-A#4_S1.mp3,44100,44100,1.5151020408163265,1.5151020408163265,0.03668618,0.05283501312022901,1459.4911006368052,1020.7816143963088,1918.2632096851146,0.04385003,-609.65454,77.00493,12.636487,2.0746467,1.8857256,-21.329498,-36.02121,-30.028015,-25.838621,-28.871515,-27.035126,-23.182854,-25.97329
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N6-A#4_S2.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N6-A#4_S2.mp3,44100,44100,1.436734693877551,1.436734693877551,0.037825935,0.039279076360887094,1060.4252922066025,753.4353076179754,1244.4107547883063,0.013710128,-614.71344,83.93072,19.920095,0.3534785,-4.4719033,-21.1392,-32.071365,-31.878555,-30.733187,-30.644798,-28.870255,-26.846294,-26.404871
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N7-C#5_S1.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N7-C#5_S1.mp3,44100,44100,1.28,1.28,0.036127564,0.03382337415540541,852.9241999113839,816.8925969045654,993.2432432432432,0.011992819,-602.83673,59.75993,4.54634,-0.2817476,-0.8014067,-24.916363,-42.72317,-40.559017,-31.928427,-28.247166,-23.69982,-10.537973,6.2693963
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N7-C#5_S2.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N7-C#5_S2.mp3,44100,44100,1.2277551020408164,1.2277551020408164,0.03451284,0.038491303066037735,1041.2005874093895,1036.534675630828,1439.8806014150944,0.023828825,-620.07,58.510517,0.58349144,3.241508,1.1689525,-27.048574,-45.52595,-42.132683,-28.77456,-25.410782,-24.610603,-11.026001,5.8758125
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N8-D#5_S1.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N8-D#5_S1.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.061687667,0.040544628042035395,1138.476418913494,1365.303830047189,1315.812102461283,0.011605122,-549.45044,68.477425,-21.53308,-15.12213,-12.1942005,-24.242897,-33.92106,-35.979294,-26.80291,-19.506006,-7.9462276,10.444785,16.927137
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N8-D#5_S2.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N8-D#5_S2.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.068981886,0.03600318030973451,1290.136628754481,2076.521631660425,1346.1110342920354,0.008447988,-496.42953,82.7243,-21.719307,-11.770994,-19.082304,-33.2593,-38.511578,-31.629177,-33.65378,-16.467142,-14.359953,11.190268,11.016825
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N9-F5_S1.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N9-F5_S1.mp3,44100,44100,1.2277551020408164,1.2277551020408164,0.040785857,0.04954212116745283,1987.1943388894763,2671.0446485094703,3177.366321491745,0.013703665,-485.6347,72.07933,-52.206787,-25.500486,-27.12725,-31.257992,-37.84612,-26.405382,-23.64441,-0.5220352,1.1137633,26.326801,17.449558
input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N9-F5_S2.mp3,Bali-ing,NEITHER,False,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N9-F5_S2.mp3,44100,44100,1.2277551020408164,1.2277551020408164,0.04560381,0.05604178950471698,2213.175245207312,2785.029351238773,3654.1439416273583,0.019113576,-467.79065,72.67317,-56.563107,-24.71937,-22.985449,-27.789427,-38.774628,-24.21067,-26.92762,-2.9723704,-1.0941836,23.92106,15.736798
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N2-E4_S2_aug_0.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N2-E4_S2.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.045978297,0.13055656492248063,9044.850430603727,6994.3530033890665,17934.153570130813,0.103883654,-261.02054,9.960984,10.559997,4.7459173,0.24459529,-2.8064566,-4.499171,-5.529143,-7.974596,-10.986521,-11.667798,-11.724303,-10.260653
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N8-D#5_S1_aug_1.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N8-D#5_S1.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.08260199,0.08362140486725664,6509.895570735999,6685.300204295384,15629.865960315265,0.06579421,-322.27118,17.343712,3.996371,-6.9617753,-13.226472,-17.805838,-18.310377,-14.497788,-7.8710833,2.1273968,13.80501,21.916937,21.01206
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N1-G#3_S1_aug_2.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N1-G#3_S1.mp3,44100,44100,2.1420408163265305,2.1420408163265305,0.014167592,0.32983002533783784,10366.3903795113,6676.3226532699355,18522.977723817567,0.30392227,-272.42383,7.487655,11.912796,11.15842,8.626285,5.29736,2.5693924,-0.17858824,-2.628523,-4.1718316,-5.4698353,-6.754039,-6.890273
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N11-A5_S1_aug_3.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N11-A5_S1.mp3,44100,44100,1.6718367346938776,1.6718367346938776,0.3457931,0.07299636314655172,3485.7254651296516,4884.750330716655,5781.739291487069,0.021830184,-284.2072,25.05433,-26.259277,-27.862541,-20.113646,-24.047407,-6.8731847,22.847925,35.396957,26.380358,-2.0568738,-30.407732,-32.5935
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N6-A4_S1_aug_4.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N6-A4_S1.mp3,44100,44100,2.0375510204081633,2.0375510204081637,0.07215902,0.029618696732954544,4510.086020724287,6396.27995146775,13144.307639382103,0.0075949444,-368.67108,39.23146,21.995527,5.778544,-1.2361236,-7.556763,-15.167881,-20.140886,-21.033669,-20.891998,-20.41601,-20.924753,-20.07853
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N6-A4_S1_aug_5.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N6-A4_S1.mp3,44100,44100,2.0375510204081633,2.0375510204081637,0.06240513,0.05463756214488636,5948.92150422388,6022.362354142321,14146.947409889915,0.08974764,-335.9859,26.100922,11.172883,13.203948,-3.8191292,1.8071078,-12.696433,-5.476903,-17.507793,-7.5635257,-18.245245,-8.123122,-18.748327
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N10-G5_S1_aug_6.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N10-G5_S1.mp3,44100,44100,1.6457142857142857,1.6457142857142857,0.21222448,0.07774675396126761,3527.036374828602,4703.2623050776065,5395.128878741197,0.046758994,-349.21643,39.255825,-4.7488427,-17.81319,-17.2743,-29.885605,-36.5536,-19.83986,1.568349,13.222097,23.565079,32.850647,25.27892
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N2-B3_S1_aug_7.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N2-B3_S1.mp3,44100,44100,1.9591836734693877,1.959183673469388,0.019088587,0.14581407174556213,9677.351053748142,6920.351385059379,18261.175573224853,0.123449154,-298.5796,11.635722,15.940522,14.114457,10.4041,4.875189,0.36182156,-2.5794291,-5.9674726,-7.814439,-8.666743,-8.837258,-7.8718696
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N1-G#3_S1_aug_8.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N1-G#3_S1.mp3,44100,44100,2.1420408163265305,2.1420408163265305,0.013288632,0.21077649915540542,9696.878570240393,6887.293868073247,18233.152449324323,0.153039,-321.27747,12.081608,16.246357,13.519391,9.201291,4.305582,-1.1639409,-5.129965,-7.323944,-8.258145,-9.480135,-9.746227,-8.168722
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N3-G4_S2_aug_9.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N3-G4_S2.mp3,44100,44100,1.28,1.28,0.040594548,0.11897786458333333,8720.827040852311,7048.6751719431495,17763.92261402027,0.09907111,-280.9972,15.897302,15.77518,9.253289,1.559022,-6.0826526,-10.655813,-11.591129,-10.136315,-8.236246,-6.9544435,-7.482076,-9.458365
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N5-C5_S1_aug_10.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N5-C5_S1.mp3,44100,44100,1.4106122448979592,1.4106122448979592,0.09892999,0.021720511014344263,1021.0816472397748,1200.9047963013695,1835.2643122438524,0.035418905,-579.87524,69.98041,43.539524,14.725896,-7.829217,-23.308733,-33.054432,-36.17399,-32.58883,-27.109837,-25.972775,-28.859606,-27.66662
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N6-A#4_S2_aug_11.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N6-A#4_S2.mp3,44100,44100,1.436734693877551,1.436734693877551,0.04506462,0.019480059223790324,607.6048940124047,970.0415965545129,576.3604933215726,4.7990507e-05,-592.4295,94.475365,29.149744,7.397223,1.8495516,-15.012486,-29.088577,-32.169285,-31.813604,-30.392736,-27.011024,-23.773619,-24.1817
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N4-A4_S1_aug_12.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N4-A4_S1.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.030701311,0.020969597868217053,867.0504154608839,1224.8510723151724,1481.9517623546512,0.0010079053,-669.87103,102.63459,63.09447,18.593313,-19.522835,-40.72823,-43.95412,-34.947502,-22.793068,-14.987244,-14.813598,-20.698092,-27.683779
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N2-E4_S2_aug_13.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N2-E4_S2.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.07668463,0.09581289365310078,7320.946300635015,6141.489150688748,15243.170875726744,0.020252012,-235.55391,29.235273,0.20122162,24.782003,-9.205016,14.321054,-17.12319,9.650965,-18.320347,8.079096,-19.878967,3.9270473,-24.193605
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N6-A#4_S2_aug_14.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N6-A#4_S2.mp3,44100,44100,1.436734693877551,1.436734693877551,0.036928583,0.08109800277217742,8317.906342002465,7103.362454149229,17549.386892011087,0.053918157,-312.86627,15.528076,14.46006,6.7420173,-1.8895726,-8.322831,-11.133236,-12.11677,-12.606921,-13.366187,-13.333811,-13.308673,-12.069123
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N1-G#3_S1_aug_15.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N1-G#3_S1.mp3,44100,44100,2.1420408163265305,2.1420408163265305,0.0056531643,0.028943201013513515,1319.3911295448559,2220.0237226299887,2248.881176097973,0.027697174,-833.7604,96.57056,84.95123,68.0112,48.58262,29.007612,11.053923,-3.7721996,-15.097437,-22.48485,-26.300877,-26.669695,-24.234348
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N9-A5_S2_aug_16.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N9-A5_S2.mp3,44100,44100,1.5412244897959184,1.5412244897959184,0.27693054,0.08447265625,3733.702511510028,4274.852595253958,6893.539268092105,0.08357091,-311.27042,28.812792,-9.451475,-3.9904194,-21.025871,-14.596243,-31.496193,-7.919656,-6.730983,18.88492,15.492132,31.85016,13.584816
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N1-A#3_S2_aug_17.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N1-A#3_S2.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.015173023,0.33084716796875,9425.137903395198,5958.726889021335,16689.66796875,0.09180382,-266.49225,18.392294,-3.9636927,23.843557,-6.6554384,19.19526,-10.712142,15.004741,-15.112079,11.47601,-15.700427,10.287517,-17.297955
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N4-A4_S1_aug_18.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N4-A4_S1.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.06122851,0.1315444828003876,9030.184799297891,6993.94023881555,17910.784202398256,0.078499265,-213.31897,11.749474,9.785008,0.06722833,-8.022342,-11.169028,-9.80534,-7.333553,-5.26698,-6.8575006,-10.477653,-10.349303,-6.7611074
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N3-G4_S2_aug_19.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N3-G4_S2.mp3,44100,44100,1.28,1.28,0.08536652,0.05286634290540541,3716.538011946412,5534.181893050595,8565.753008868243,0.033506006,-407.7017,39.394203,29.756435,11.977954,-5.4382854,-17.544834,-21.388626,-19.468956,-14.459904,-9.986524,-9.003664,-11.9368515,-16.336647
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N9-F5_S1_aug_20.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N9-F5_S1.mp3,44100,44100,1.2277551020408164,1.2277551020408164,0.037400294,0.09429355837264151,6593.9586302762655,5660.246672676572,14053.055903596698,0.08067508,-340.48718,29.129715,-8.816388,4.364972,-20.736107,1.8042959,-23.143375,-1.5422752,-22.485275,1.3311218,-14.297614,14.3023,2.1143396
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N12-B5_S1_aug_21.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N12-B5_S1.mp3,44100,44100,1.0710204081632653,1.0710204081632653,0.45722124,0.07451801915322581,3156.107326110137,3752.3011180080603,5001.491620463709,0.027247503,-225.71516,60.109417,-59.977528,-37.32027,-42.92832,-27.520626,-24.374512,-5.796509,9.91771,23.58028,13.155674,7.370372,-14.085878
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N10-G5_S1_aug_22.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N10-G5_S1.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.021578323,0.0669723105641593,3433.5103541121352,3754.8178291941776,6136.962890625,0.015726315,-527.0614,66.67127,-59.384373,-21.837578,-28.655376,-26.127388,-36.20245,-14.886205,-17.991848,8.624976,3.7655394,16.842031,-4.5820603
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N10-B5_S1_aug_23.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N10-B5_S1.mp3,44100,44100,1.3583673469387756,1.3583673469387756,0.29494235,0.07081319518008475,3885.9213210965586,5093.793517607146,7613.26469809322,0.021756474,-272.22607,29.001154,-23.51709,-33.24037,-30.77541,-22.500021,-1.1741027,20.642597,30.039663,18.827778,-7.4735646,-27.40281,-25.400875
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N8-D#5_S1_aug_24.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N8-D#5_S1.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.03230618,0.11788319275442478,8208.083153457896,6434.108977558634,16424.879442063055,0.043485634,-304.49234,16.235601,2.0244136,7.256604,-10.868814,-3.2075453,-17.726557,-6.409518,-18.291265,-3.8788283,-11.870479,6.3271785,0.5242408
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N4-A4_S2_aug_25.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N4-A4_S2.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.045542046,0.07777913411458333,7760.6038045806345,6933.786800356741,16913.074951171875,0.04556738,-294.30637,17.353556,14.273954,4.434666,-5.2754693,-11.038352,-12.801061,-10.68041,-7.3003125,-4.974333,-6.581787,-8.980589,-12.263444
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N4-E4_S2_aug_26.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N4-E4_S2.mp3,44100,44100,1.933061224489796,1.933061224489796,0.1124921,0.10345714820359281,5865.44823233813,6528.241620704395,14629.297167383982,0.089232825,-304.46954,30.14988,20.41241,8.225262,1.0724173,-4.278555,-9.284448,-12.326778,-13.23629,-14.266212,-16.392794,-18.347422,-17.470507
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N3-G4_S1_aug_27.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N3-G4_S1.mp3,44100,44100,1.436734693877551,1.436734693877551,0.077534854,0.06915086315524194,4866.223187996912,5821.355802109984,12713.446241809475,0.022853654,-350.92175,33.565327,16.640615,22.45943,-2.793606,2.300141,-19.10916,-8.041237,-22.711895,-6.3102365,-16.584654,-0.38459432,-14.182892
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N9-F5_S1_aug_28.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N9-F5_S1.mp3,44100,44100,1.8808163265306121,1.880816326530612,0.17663041,0.0899545868481595,7612.067360608261,6975.38457427317,16958.124041411043,0.056661032,-191.92754,13.441008,2.416242,-7.8864403,-11.756437,-14.723397,-15.87134,-11.8352995,-1.7328278,9.261324,16.740873,18.847395,13.917935
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N5-G4_S2_aug_29.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N5-G4_S2.mp3,44100,44100,1.253877551020408,1.253877551020408,0.049795754,0.12702927895642202,8126.685414987721,6407.8950569157005,16319.797340883028,0.07367264,-266.8314,20.197132,6.54773,10.600494,-7.27564,0.5193519,-12.349807,-2.1822407,-13.265627,-1.593148,-12.919484,-1.1832305,-12.061737
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N6-A#4_S1_aug_30.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N6-A#4_S1.mp3,44100,44100,1.5151020408163265,1.5151020408163265,0.059403174,0.1485567748091603,9651.608399454375,6895.492392634042,18236.32178852576,0.10376819,-200.13313,5.773108,7.040125,1.8213259,-3.2188957,-7.5433702,-8.978051,-9.416959,-9.031275,-9.960224,-8.463151,-4.7855997,1.038887
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N7-C5_S1_aug_31.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N7-C5_S1.mp3,44100,44100,1.7763265306122449,1.7763265306122449,0.09989922,0.021170479910714284,892.7099040827096,1111.6981553004796,1330.0248579545455,0.0014968062,-540.30035,84.370384,20.711298,-1.8384495,5.638398,-1.8134481,-28.120232,-42.77901,-37.133034,-27.994926,-25.632778,-27.217009,-28.915958
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N9-F5_S1_aug_32.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N9-F5_S1.mp3,44100,44100,1.8808163265306121,1.880816326530612,0.10318577,0.0631140960506135,3482.4715654700703,4711.70046554398,6436.84246788727,0.07353516,-399.82053,42.096584,0.40729144,-8.930539,-12.218142,-15.446064,-31.487373,-28.948767,-24.725346,-9.018453,-2.3652828,11.871886,18.63608
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N7-F5_S1_aug_33.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N7-F5_S1.mp3,44100,44100,1.2016326530612245,1.2016326530612245,0.062177625,0.12017352764423077,8393.087883673288,6831.1529036403645,17317.25041316106,0.12959687,-268.62808,11.04492,0.7913574,-8.020477,-9.716028,-9.47577,-11.621011,-11.296724,-6.0368476,1.8225226,10.061016,15.61531,16.456808
augmented\full\Bali-ing\Isg_Bali-ing_161_P1_N5-G4_S1_aug_34.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_161_P1_N5-G4_S1.mp3,44100,44100,1.3322448979591837,1.3322448979591837,0.10178659,0.07055027173913044,8164.334312689431,7066.66123193665,17365.685716711956,0.038293436,-198.34857,20.822422,16.93655,6.4845295,-1.6473118,-6.085264,-8.4688635,-10.382328,-11.214399,-11.412483,-9.873403,-9.53925,-10.8938875
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N2-E4_S1_aug_35.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N2-E4_S1.mp3,44100,44100,1.4628571428571429,1.4628571428571429,0.06042524,0.1005744032972441,8270.498621707608,7096.821647667247,17538.030957800198,0.06734212,-263.56863,15.5559845,14.599975,7.0737586,-0.13459586,-4.195926,-5.391111,-7.2961555,-10.006172,-13.489528,-14.910388,-15.053729,-12.453722
augmented\full\Bali-ing\Isg_Bali-ing_158_P1_N6-A4_S2_aug_36.wav,Bali-ing,NEITHER,True,input\full\Bali-ing_audios\Bali-ing_audios\Isg_Bali-ing_158_P1_N6-A4_S2.mp3,44100,44100,2.115918367346939,2.115918367346939,0.09381356,0.07028048155737705,6695.588779304281,6819.094777365722,15979.63707095287,0.09103412,-293.85336,24.12948,17.11956,5.8847737,-2.0177698,-7.3994503,-11.265306,-14.367628,-15.161694,-15.003829,-14.602048,-14.782333,-14.476201
